"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchClass","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","arm_angle","arm_angle_180","arm_angle_savant","VertRelAngle","HorzRelAngle","SpinRate","SpinVeloRatio","SpinAxis","Tilt","SpinAxis_inferred","Tilt_inferred","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","HitType","zone_x","zone_y","xBA","x1B","x2B","x3B","xHR","xOut","xSLG","woba_weight","xwOBACON","Umpire","HomeTeamCode","AwayTeamCode","Code","PitchUUID","yt_RelSpeed","yt_RelHeight","yt_RelSide","yt_VertRelAngle","yt_HorzRelAngle","yt_ZoneSpeed","yt_PlateLocHeight","yt_PlateLocSide","yt_VertApprAngle","yt_HorzApprAngle","yt_ZoneTime","yt_HorzBreak","yt_InducedVertBreak","yt_OutOfPlane","yt_FSRI","yt_EffectiveSpin","yt_GyroSpin","yt_Efficiency","yt_SpinComponentX","yt_SpinComponentY","yt_SpinComponentZ","yt_HitVelocityX","yt_HitVelocityY","yt_HitVelocityZ","yt_HitLocationX","yt_HitLocationY","yt_HitLocationZ","yt_GroundLocationX","yt_GroundLocationY","yt_HitBreakX","yt_HitBreakY","yt_HitBreakT","yt_HitSpinComponentX","yt_HitSpinComponentY","yt_HitSpinComponentZ","yt_SessionName","Note","yt_PitchSpinConfidence","yt_PitchReleaseConfidence","yt_HitSpinConfidence","yt_EffectiveBattingSpeed","yt_ReleaseAccuracy","yt_ZoneAccuracy","yt_SeamLat","yt_SeamLong","yt_ReleaseDistance","filter_col","barrel","sweetspot","HitDirection1","HitDirection2","hc_x","hc_y","launch_speed","launch_angle","bbe","hardhit","weakhit","whiff","swing","take","in_zone","SEASON","yt_AeroModel","local_vid_file","arm_length","height_inches","shoulder_pos","run_value","total_bases","woba_value","tj_stuff_plus"
11,"2024-05-11","7:53:40 PM",4,1,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Seth Gray","sethgr00scb","Left","Schaumburg Boomers","",1,"Top",2,0,0,"Slider","Slider","BreakingBalls","StrikeCalled","","","",,,,77.69613386,62.7562270685853,117.243772931415,27.2437729314147,1.815471832,0.572380398,2469.254224,31.7809149738303,241.7384362,"2:00",230.332416218733,"1:41",5.328931443,-2.192541212,5.792586133,-40.58878584,6.481348526,7.815815252,2.31125193,-0.549054633,71.85802771,-8.532783813,1.418778014,0.493792218,,,,,,,,,,,,-3.98456599,2.919313735,2.136499462,50,5.46201299,-1.367364942,-112.9442923,2.338842036,-5.130882075,21.17017467,-28.4148812,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","9fa2036f-0d08-4502-b580-92d0e4c07dae",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:53:40",1715471620,1715471620,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",-0.55,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"9fa2036f-0d08-4502-b580-92d0e4c07dae",77.8497482,5.323450079,-2.19433676,1.878724243,0.593772038,71.96647579,2.316219587,-0.548229299,-8.456707099,1.43134061,0.493630525,7.613695359,4.390981373,70.61189298,38.72582216,819.7067885,2329.22674,33.1965328,-0.157184734,0.943291589,-0.292393465,,,,,,,,,,,,,,,,,0.995353345,1,,,"high","high",55.14676006,9.781628372,55.07441581,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0131A.mp4",28.08,72,50.4,-0.0164085,,,110.414996241203
12,"2024-05-11","7:54:03 PM",4,2,"Kobe Foster","Kobefo00wwt","Left","Washington Wild Things","Seth Gray","sethgr00scb","Left","Schaumburg Boomers","",1,"Top",2,0,1,"Cutter","Cutter","BreakingBalls","InPlay","","GroundBall","Out",1,0,"S. Gray grounded out to p. (3 out)",82.91254581,60.2020726523678,119.797927347632,29.7979273476322,-0.103913102,2.135768017,2430.350796,29.3122201502451,158.7948922,"11:15",174.82930503146,"11:50",5.408615921,-2.110539395,5.848407703,-29.59854888,10.8312318,-0.980133847,1.418552475,0.507100148,77.0272198,-8.402571026,2.395894968,0.461928257,,,,,,,,,,,,1.682206675,5.669322448,1.924742596,50,5.378970772,-4.429433595,-120.5363944,-1.20929864,2.471475935,23.73053894,-23.84475557,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","01bac1fb-7526-4b66-a29b-a74c0ac18b67",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:54:03",1715471643,1715471643,,"Yakkertech",,,,"J.C. Santini","jc--sa00wwt",,"Washington Wild Things",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GroundBall",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"01bac1fb-7526-4b66-a29b-a74c0ac18b67",83.08065781,5.406747127,-2.114587998,-0.082585368,2.184622136,77.16240726,1.420695496,0.50975832,-8.369015038,2.436767618,0.461772547,-1.402245205,9.431949043,68.63200478,49.24469242,885.5144502,2263.287244,36.43566401,-0.33968662,0.931259491,0.131790596,,,,,,,,,,,,,,,,,0.957917185,1,,,"high","high",45.67977682,-72.49382863,55.01859425,"All",,,"","",,,,,0,,,0,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0132A.mp4",28.08,72,50.4,-0.28715342,0,0,108.396201071106
13,"2024-05-11","7:56:35 PM",1,1,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Caleb McNeely","calemc00wwt","Right","Washington Wild Things","",1,"Bottom",0,0,0,"Fastball","Fastball","Fastballs","StrikeCalled","","","",,,,85.80644731,12.4713355789463,167.528664421054,77.5286644210537,-3.09877346,1.290103177,2394.081683,27.9009533438753,143.3226452,"10:45",148.538123993286,"10:57",6.748593991,-0.563672135,6.000000192,-20.3504983,17.84840793,-10.92118918,2.158366271,-0.270050805,78.76645022,-6.87810717,-0.753941812,0.444832988,,,,,,,,,,,,6.184506373,10.37805625,0.461020925,50,6.472083634,-2.450038026,-124.6762769,-7.417826648,9.753064501,24.61777711,-15.80769051,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","1f4d6fe1-5cfe-401d-b329-b8e48fa4e660",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:56:35",1715471795,1715471795,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,1.82,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"1f4d6fe1-5cfe-401d-b329-b8e48fa4e660",85.9718679,6.75001419,-0.568808768,-3.116956973,1.352743938,78.90460751,2.157811582,-0.266085464,-6.885805878,-0.692652314,0.444706065,-11.51357768,16.98177085,29.66833992,45.98544721,2080.229919,1185.019235,86.89051564,-0.696872174,0.494978615,0.519004185,,,,,,,,,,,,,,,,,0.733305189,0,,,"medium","high",48.61309751,-50.55529663,54.86700176,"All",,,"","",,,,,,,,0,0,1,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0133A.mp4",28.08,72,50.4,-0.0164085,,,98.6573291074165
14,"2024-05-11","7:56:47 PM",1,2,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Caleb McNeely","calemc00wwt","Right","Washington Wild Things","",1,"Bottom",0,0,1,"Changeup","Changeup","Offspeed","BallCalled","","","",,,,79.00774127,64.526616019093,115.473383980907,25.473383980907,0.358026548,2.922212057,1756.539019,22.2324925477521,121.5395082,"10:00",135.077169974286,"10:30",5.158366374,-2.011661286,6.158560875,-36.50967977,8.344953093,-8.322504179,0.787936529,0.570432761,73.47602269,-9.619698748,0.932863516,0.482031229,,,,,,,,,,,,5.293673868,4.384914156,1.776290577,50,5.165986097,-5.618845069,-114.8492933,-0.350946099,7.064356406,21.44432018,-26.3224242,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","f8fc63b3-a783-4a57-ab1c-99237a4f231f",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:56:47",1715471807,1715471807,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0.55,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"f8fc63b3-a783-4a57-ab1c-99237a4f231f",79.1589557,5.155624135,-2.017766292,0.390077943,2.996478264,73.591582,0.790949952,0.574892023,-9.573661957,1.001043104,0.481880814,-9.010007372,6.722670301,58.54242813,13.95036066,916.6797917,1498.374948,52.18670247,-0.272981531,0.853026851,0.444776657,,,,,,,,,,,,,,,,,0.996947951,1,,,"high","high",102.5553246,-2.817345608,54.70844107,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0134A.mp4",28.08,72,50.4,0.01963177,,,99.4136100283127
15,"2024-05-11","7:56:59 PM",1,3,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Caleb McNeely","calemc00wwt","Right","Washington Wild Things","",1,"Bottom",0,1,1,"Slider","Slider","BreakingBalls","InPlay","","LineDrive","Single",0,0,"C. Mcneely singled down the rf line.",76.58343956,61.0441192107393,118.955880789261,28.9558807892607,1.734888647,0.385275504,2479.85886,32.3811371524666,290.010377,"3:45",272.407566967725,"3:05",5.273438975,-1.940056804,5.699774954,-48.444877,-0.460586418,10.95467935,1.673763296,0.078660564,70.96098499,-9.600760112,2.487925475,0.502103546,89.39648622,13.43756644,27.78571219,1906.6291,43.76805285,100.917578,13.12270278,184.8313559,,20.80156071,1.713444696,-5.202696065,-0.780584066,1.898218017,50,5.395210704,-1.055344141,-111.3077065,1.868282484,-6.498946677,20.78305363,-33.149116,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","2f38ee25-97b5-4d3d-bd05-33e349eec443",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:56:59",1715471819,1715471819,"LineDrive","Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LineDrive",0,2,0.598507,0.538125,0.11187,0.005314,7e-06,0.344684,0.777835,0.976224606747849,0.68468769501104,"Dalton Phillips","WWT","BOOM",319,"2f38ee25-97b5-4d3d-bd05-33e349eec443",76.70840956,5.264832297,-1.94191301,1.836169653,0.407693609,71.03980014,1.68094292,0.079566157,-9.492718509,2.501563063,0.501971256,10.77754267,-3.024808123,67.02338066,30.22031844,968.026437,2283.117339,39.03554563,0.133575862,0.920664226,-0.366789955,40.53273761,76.92366784,20.77446163,-0.146519724,1.095920049,1.611470621,65.63960791,172.7833094,-24.90904013,-0.553761959,-0.13008097,-0.206332105,-0.11921562,0.971192411,,,0.995800787,1,0.881465259,51.58700846,"high","high",62.8017134,-26.7759055,55.16722699,"All",0,"SweetSpot","Right","Right",65.6396079116005,172.783309370563,89,13,1,0,0,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0135A.mp4",28.08,72,50.4,0.56779397,1,0.9935849,106.950132779752
16,"2024-05-11","7:57:35 PM",2,1,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Tommy Caufield","tommca00wwt","Left","Washington Wild Things","",1,"Bottom",0,0,0,"Sinker","Fastball","Fastballs","StrikeSwinging","","","",,,,85.1808494,53.9305165728117,126.069483427188,36.0694834271883,0.369918247,1.907574691,2427.917371,28.5030894632051,140.0378372,"10:45",144.198312181144,"10:48",5.518707616,-1.810424218,5.782998656,-22.13726183,16.9626929,-12.23463958,2.666137342,0.236420064,78.06714351,-6.276847152,0.507591076,0.450048843,,,,,,,,,,,,7.023981535,8.892270493,1.649511719,50,5.536325625,-3.712995245,-123.8404024,0.055250702,10.89814994,24.94081036,-18.37713161,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","78d89471-a4f8-4113-b0a3-4dd9963e0c8e",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:57:35",1715471855,1715471855,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",0,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"78d89471-a4f8-4113-b0a3-4dd9963e0c8e",85.35019373,5.520060432,-1.816347665,0.352733638,1.978186296,78.20537969,2.665756785,0.240773351,-6.28167416,0.574479092,0.449899477,-12.89016944,15.94993361,32.71843767,63.53655864,2042.696443,1312.316273,84.13368873,-0.644858443,0.540511093,0.540375191,,,,,,,,,,,,,,,,,0.996767751,1,,,"high","high",32.81709722,-43.9373409,55.08400329,"Whiff",,,"","",,,,,,,,1,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0136A.mp4",28.08,72,50.4,-0.0164085,,,88.4284938428895
17,"2024-05-11","7:58:04 PM",2,2,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Tommy Caufield","tommca00wwt","Left","Washington Wild Things","",1,"Bottom",0,1,1,"Cutter","Cutter","Fastballs","BallCalled","","","",,,,80.98327095,58.2053060902447,121.794693909755,31.7946939097553,0.223188994,2.662566179,2545.361519,31.4307077145789,164.545821,"11:30",177.227925869475,"11:54",5.373935578,-1.893755833,5.908798281,-34.43300669,8.699142142,-0.421209042,1.497375896,1.640990815,74.20763923,-8.642658277,2.972007355,0.474793748,,,,,,,,,,,,0.481950059,5.380294553,0.835250456,50,6.260910119,-5.868306204,-117.1355753,-5.665816804,0.668811811,22.37058583,-24.70770638,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","d165ebe4-5c60-4f1d-a97b-d3745096c21c",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:58:04",1715471884,1715471884,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"d165ebe4-5c60-4f1d-a97b-d3745096c21c",81.1442739,5.371015628,-1.897803967,0.257776415,2.712263109,74.33388263,1.500609917,1.643849503,-8.593003973,3.015454308,0.474652461,-0.885169512,7.050486195,75.88281621,36.00443662,620.8286086,2468.48883,24.39058672,-0.235087173,0.969798911,0.064993023,,,,,,,,,,,,,,,,,0.996650893,1,,,"high","high",57.59600704,-73.17655154,54.95820367,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0137A.mp4",28.08,72,50.4,-0.00399754,,,110.246100075616
18,"2024-05-11","7:58:25 PM",2,3,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Tommy Caufield","tommca00wwt","Left","Washington Wild Things","",1,"Bottom",0,1,1,"Curveball","Slider","BreakingBalls","StrikeSwinging","","","",,,,74.96607184,50.3778316875696,129.62216831243,39.6221683124304,1.215581699,2.024214863,2360.962401,31.4937456778981,314.3509475,"4:30",297.562307019934,"3:55",5.6076329,-1.700196083,5.855077457,-56.94825413,-6.212776623,11.90301133,0.690918371,1.449313486,69.27805624,-11.89579409,3.362119502,0.512253808,,,,,,,,,,,,-5.222586929,-3.525063386,1.515759596,50,5.676319624,-4.168160519,-108.9212485,0.665761531,-6.228776044,20.42169302,-36.37825541,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","874df463-72c3-4202-890d-0ae700e230ba",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:58:25",1715471905,1715471905,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"874df463-72c3-4202-890d-0ae700e230ba",75.05987639,5.596891986,-1.701964364,1.344444821,2.045876944,69.31776004,0.69977816,1.450267283,-11.76399587,3.376616885,0.51215233,11.72249156,-9.277514509,56.47518516,59.84415557,1303.955007,1968.208525,55.22980827,0.38608475,0.833646704,-0.394932574,,,,,,,,,,,,,,,,,0.996704584,1,,,"high","high",36.14025999,-49.4523486,55.01192449,"Whiff",,,"","",,,,,,,,1,1,0,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0138A.mp4",28.08,72,50.4,-0.14819686,,,106.325875340559
19,"2024-05-11","7:59:21 PM",2,4,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Tommy Caufield","tommca00wwt","Left","Washington Wild Things","",1,"Bottom",0,1,2,"Slider","Curveball","BreakingBalls","InPlay","","LineDrive","Single",0,1,"T. Caufield singled, advanced to third; C. McNeely advanced to third, scored on an error by rf.",76.44317832,66.471302090174,113.528697909826,23.528697909826,2.641973801,0.185787969,2696.515933,35.2747752286289,296.0100148,"3:45",282.162065457096,"3:24",5.197191041,-2.290244718,5.781874196,-51.19842504,-2.446225967,11.35062129,2.030077806,-0.210250909,69.44473095,-9.695696072,2.12036457,0.502537677,101.4537121,4.189235023,20.80511158,2057.392162,,,,81.77838348,,22.46739002,0.582198436,-5.970800036,-2.066783966,2.26596873,50,5.396716135,-0.701658154,-111.0529379,3.583808228,-7.42371883,20.70299922,-34.74375933,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","af8a6968-d9b1-4ee9-aae1-d08cbc557d7d",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19854,"23:59:21",1715471961,1715471961,"GroundBall","Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LineDrive",0,1.82,0.683009,0.429976,0.076529,0.005322,0,0.488173,0.599,0.976224606747849,0.531528487812954,"Dalton Phillips","WWT","BOOM",319,"af8a6968-d9b1-4ee9-aae1-d08cbc557d7d",76.5613647,5.187571272,-2.291738335,2.754947672,0.203800138,69.50807934,2.038172167,-0.209496045,-9.574424897,2.131683152,0.502415957,11.17928104,-5.067720532,62.1025163,1.777284721,1261.675515,2383.143527,46.78909922,0.205183414,0.883786184,-0.42050178,35.93910196,94.58493341,7.411276465,0.20457406,1.484282062,2.050469311,31.2522261,75.57117419,-7.970840656,-28.62295971,-0.24198057,-0.7173636,0.081365575,-0.691931433,,,0.997474382,1,0.99569561,61.59234877,"high","high",88.40044375,-19.80312831,55.08512775,"All",0,"Burner","Right","RightCenter",31.2522260988785,75.571174190074,101,4,1,1,0,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0139A.mp4",28.08,72,50.4,0.71599084,1,0.9935849,108.072999167568
20,"2024-05-11","8:00:14 PM",3,1,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Wagner Lagrange","wagnla00wwt","Right","Washington Wild Things","",1,"Bottom",0,0,0,"Curveball","Slider","BreakingBalls","Foul","","FlyBall","",,,,76.74199118,47.6156832749366,132.384316725063,42.3843167250634,2.608810402,0.545174644,2410.584226,31.4115413078861,317.7217506,"4:30",303.821914284161,"4:08",5.675656516,-1.61693872,5.769018461,-54.56614778,-6.799828541,10.1490633,2.244506793,0.000121885,71.04861005,-10.05516741,1.505251968,0.500864656,85.60633835,40.74105653,42.20048687,,73.42268512,81.90915278,71.29497581,307.6554212,,42.08332043,4.475797264,-4.746682139,-4.220651482,1.562061053,50,5.870106858,-1.340460915,-111.477519,3.4174186,-5.942928774,20.9873242,-37.45837881,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","b7cfa484-8cf9-4d56-8527-6e1f01b89550",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:00:14",1715472014,1715472014,"PopUp","Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FlyBall",0,2.5,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"b7cfa484-8cf9-4d56-8527-6e1f01b89550",76.84489466,5.665138393,-1.619218862,2.73504933,0.573074423,71.09933939,2.253194459,0.001413595,-9.92488139,1.524886432,0.500761778,9.917963532,-9.631205588,58.88159436,62.80985815,1245.810082,2063.703842,51.68083607,0.382379545,0.856101115,-0.34767336,43.56893529,48.04902049,55.87024855,0.090291029,1.21820149,2.29784547,206.1939218,228.3329253,,,,,,,,,0.99550809,1,,46.59944751,"high","high",33.47112766,-35.86503601,55.09798349,"All",0,,"Right","Right",206.193921800056,228.332925366584,86,41,0,,0,0,1,0,1,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0140A.mp4",28.08,72,50.4,-0.0164085,,,109.479345547054
21,"2024-05-11","8:00:36 PM",3,2,"Cole Cook","Coleco00scb","Left","Schaumburg Boomers","Wagner Lagrange","wagnla00wwt","Right","Washington Wild Things","",1,"Bottom",0,0,1,"Curveball","Curveball","BreakingBalls","StrikeCalled","","","",,,,76.44813348,47.1444615457598,132.85553845424,42.8555384542402,1.270339441,2.058174869,2538.628513,33.2072007181725,323.5280306,"4:45",309.33846421493,"4:19",5.588593331,-1.496631742,5.949450162,-56.46054185,-7.920620917,9.663864104,0.76044537,1.61121019,71.24628236,-11.77245126,3.512989774,0.501442402,,,,,,,,,,,,-4.548023638,-4.61270827,1.313684156,50,5.661350469,-4.27454229,-111.0869393,0.815252007,-5.641570789,21.25905007,-37.89585807,"Washington Wild Things","Schaumburg Boomers","con04","Independent","Frontier","c176f84c-b263-45ac-8b0f-60ef817a9d19","0ea47ef9-3156-4ba6-8b25-cbc0bf6a16a5",,,,,,,,,,,"c176f84c-b263-45ac-8b0f-60ef817a9d19",19855,"00:00:36",1715472036,1715472036,,"Yakkertech",,,,"Allante Hall","allaha00scb",,"Schaumburg Boomers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2,2,,,,,,,,0,,"Dalton Phillips","WWT","BOOM",319,"0ea47ef9-3156-4ba6-8b25-cbc0bf6a16a5",76.53835318,5.57730575,-1.49894734,1.404315205,2.086146741,71.2843473,0.769404318,1.612474911,-11.63949912,3.532169338,0.501349715,9.401009844,-10.81454015,55.45060356,59.68443963,1439.698177,2090.909823,56.71165236,0.456045486,0.823637571,-0.337110762,,,,,,,,,,,,,,,,,0.979695756,1,,,"high","high",36.28400434,77.13777152,54.91755179,"All",,,"","",,,,,,,,0,0,1,0,2024,"2022-11","H:\VID2024\05\11\0410550\0410550L\0141A.mp4",28.08,72,50.4,-0.15492892,,,102.879766470606
